sample,MAGEA1,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA5,MAGEA6,MAGEA7P,MAGEA8,MAGEA9,MAGEA9B,MAGEA10,MAGEA11,MAGEA12,MAGEB1,MAGEB2,MAGEB3,MAGEB4,MAGEB5,MAGEB6,MAGEB10,MAGEB16,MAGEB17,MAGEB18,MAGEC1,MAGEC2,MAGEC3,CSAG1,CSAG2,CSAG3,CSAG4,MAGED1,MAGED2,TRO,MAGED4,MAGED4B,MAGEE1,MAGEE2,MAGEF1,NSMCE3,MAGEH1,MAGEL2,TRIM28,NDN,Category
TCGA-HV-A5A6-01A,0.0,0.0,0.0,0.0,0.0,0.09453609453609453,0.0006425196850393701,0.0,1.0,0.0,0.0,0.014002613821246632,0.0,0.0,0.0,0.48152810729676077,0.0,0.0,0.0,0.0,0.0,0.0,0.003167126302581342,0.0,0.0,0.0,0.11614173228346457,0.0,0.0,0.0,0.0,0.3386248365789392,0.4679453795869508,0.10394610699528926,0.055033089515848135,0.11382474837181764,0.09751090870340666,0.0,0.3996710617576817,0.45199344732964947,0.08184801305656271,0.04102278018396338,0.6986210247832252,0.1811100465734039,Medium expressed
TCGA-IB-A7LX-01A,0.0,0.35767195767195764,0.0,0.0,0.0,0.19082719082719082,0.0,0.0,0.7404264127509833,0.0,0.0,0.04240791614434695,0.018123928483957875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064013527386919495,0.0,0.0,0.0,0.5473847019122609,0.0,0.0,0.0,0.0,0.17935094537642873,0.22847356363886892,0.07331474538035965,0.11145942180424938,0.046033155713439904,0.06167764080359847,0.019775385873056037,0.24812185663736858,0.20033038096840775,0.04414844607406895,0.017192757430135208,0.6377999300171721,0.08730523562645773,Medium expressed
TCGA-LB-A7SX-01A,0.030698085512713268,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5642724073690748,1.0,0.07641831852358168,1.0,0.1011511143766838,1.0,1.0,0.905655352733259,0.667621776504298,0.0,0.0,0.34763948497854075,0.5851063829787234,0.0,0.2526252927243325,0.0,0.10703679010849143,1.0,0.05469628796400449,1.0,0.40287185044703333,1.0,1.0,0.21505510507074074,0.21537985246234206,0.03738090746765412,0.0,0.0,0.015331074941951116,0.018432372462385896,0.3533716496230005,0.24786814983223376,0.03538432269080915,0.009281629138956487,0.48987954256311095,0.06613562519652029,Medium expressed
TCGA-2J-AAB8-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433657627820327,0.0,0.0,0.0,0.4016654420769042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937851856325194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40905565976953145,0.6173067375206531,0.2529813508911106,0.0,0.0,0.07421283469248113,0.13307511143118517,0.5129843785342175,0.4781388767733937,0.09905255801082387,0.07254869231377441,0.47555708151381354,0.23034460143838714,Medium expressed
TCGA-HV-A5A3-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49099565307389775,0.0,0.0,0.0,0.0,0.00888740029910269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004670169293636894,0.0,0.0,0.0,0.0,0.008135172268019446,0.0,0.0,0.0,0.21951028224757108,0.24136736023029048,0.09444454493538576,0.0,0.0,0.020762992293800266,0.0,0.26346197218679956,0.22296594191201977,0.0391630057767114,0.04104035070765284,0.7056895937962043,0.08235085877460065,Medium expressed
TCGA-2L-AAQA-01A,0.0,0.0,0.0,0.0,0.0,0.15818415818415815,0.0,0.0,0.44649140964603606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04343861394346349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03248031496062992,0.0030833861762840837,0.0,0.0,0.0,0.19605726563916678,0.23844395649705918,0.09362798425795048,0.0,0.0,0.026060303536775513,0.021858029857718436,0.31242376697933966,0.3611455496447203,0.04381943767472429,0.025916522441951383,0.4499503951198102,0.09985513492544298,Medium expressed
TCGA-IB-A6UF-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36120885944938935,0.0,0.0,0.0031605899767956683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4464842885037341,0.0,0.0,0.0,0.03501124859392576,0.0,0.0,0.0,0.0,0.25752378562198874,0.41272209911702656,0.10496163973652996,0.09961685823754789,0.08229721728833629,0.048797518760726424,0.0,0.24893718480695684,0.2660631432898664,0.050269692548136645,0.016072636544932222,0.7162274704848435,0.111634392038553,Medium expressed
TCGA-HZ-A4BH-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999379010556821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145001056859015,0.21430506637767543,0.012083183662863125,0.0,0.35001374863969276,0.5034026260654954,0.18742910005193947,0.0,0.025606867969212552,0.12027055827883656,0.06611908052241276,0.3081767493081297,0.4604281215334898,0.10574730897072651,0.09490718370861044,0.3865529816527679,0.2699639598657204,Medium expressed
TCGA-3A-A9IR-01A,0.003544879180542622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804802318360588,0.0,0.045522898154477104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4561304836895388,0.0,0.0,0.0,0.0,1.0,0.8845328410899441,0.5513024918020926,0.23197492163009406,0.03833629366489047,0.7412926673322192,1.0,1.0,0.831931560998561,0.2017682334332282,0.0013002187530199339,0.5634987975493875,0.03433010884233626,Medium expressed
TCGA-HZ-8002-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2417718898778721,0.0,0.0,0.0031739257994825706,0.0,0.0013669927716849451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42111650485436897,0.02010991001872094,0.0,0.009818776895569429,0.0,0.03515185601799775,0.0066740646797717185,0.0,0.0,0.0,0.31087777637558295,0.42544374703794097,0.2913803751527821,0.0,0.0,0.19432074392309506,0.11246277517176947,0.2519820993362158,0.5747770271894608,0.23044522658733776,0.1325783864988096,0.45060572564708834,0.33237423463097243,Medium expressed
TCGA-Z5-AAPL-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23473400952183815,0.0,0.0,0.0,0.0,0.001772027666999003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021282458123913313,0.04541619797525309,0.010806383428450644,0.0,0.0,0.0,0.1633048450111213,0.2254588794613968,0.10380656814534779,0.0,0.0,0.20411333834367185,0.007668801214551258,0.19850270758800273,0.6651441209702623,0.1146142229112487,0.01726303952489304,0.48645245718608354,0.16775993191211025,Medium expressed
TCGA-S4-A8RP-01A,0.0,0.0,0.0,0.0,0.0,0.10892710892710893,0.0,0.0,0.2305940799006417,0.0,0.0,0.0,0.0,0.0017369765702891326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010957451805329093,0.0,0.0,0.0,0.08928571428571427,0.006367575565419573,0.0,0.0,0.0,0.25548371089213107,0.34861910562171267,0.29430552289599965,0.06339254615116684,0.18368857312018946,0.12323189267406254,0.06775405337018511,0.3652454780783453,0.50353906016574,0.141273533731026,0.10081087966826852,0.47368236088890325,0.22356756013901133,Medium expressed
TCGA-HZ-A49I-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22914510453322295,0.0,0.0,0.008028165257514736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072669444612194775,0.0,0.0,0.0,0.0,0.006330585499894315,0.0,0.0,0.0,0.4401042947803414,0.48179536486233926,0.1399238738051986,0.0,0.0,0.07337435080595407,0.02246141269439633,0.35543314390607467,0.48079703550049974,0.06260986600671067,0.0620898380876242,0.4296164394921593,0.19242439595699887,Medium expressed
TCGA-FB-AAPU-01A,0.0,0.0,0.0,0.0,0.0,0.12191412191412192,0.0004141732283464567,0.0,0.21506934382115506,0.0,0.0,0.011295441815805617,0.0,0.0,0.0,0.022175955067060476,0.6103151862464183,0.0,0.7027273480891985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124859392575928,0.005939547664341577,0.0,0.0,0.0,0.18104807650945687,0.2591627084330809,0.0381509551951089,0.035527690700104496,0.014653641207815277,0.015535788399196853,0.0,0.30977998868724005,0.2737525714423087,0.06344437596108188,0.007489435722631714,0.33091966739953116,0.04592018460620489,Medium expressed
TCGA-IB-7646-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21506934382115506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0034086867832866987,0.0,0.08158070186071884,0.0,0.0,0.005939547664341577,0.0,0.04042249107709239,0.0,0.3112668260415634,0.4388505189015596,0.09571331484874247,0.059212817833507486,0.0489934872705743,0.030950992159194158,0.007026490452926407,0.3550163408345918,0.7208864650266675,0.08264812846500481,0.039946585607984045,0.2555604491845787,0.18671459840713653,Medium expressed
TCGA-M8-A5N4-01A,0.0,0.0,0.0,0.0,0.0,0.1997191997191997,0.0,0.0,0.21134340716207825,0.0,0.0,0.0,0.03788064331782186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0033482966631103593,0.0,0.0,0.0,0.040916760404949376,0.0038892411752272245,0.0,0.005670918581811789,0.0,0.2364597288440282,0.3149916329151729,0.10918656602642451,0.0,0.0,0.06329291411008538,0.034490141503007186,0.16767462074021222,0.31926066096799566,0.05255663504202817,0.06786175511961134,0.38077282481841884,0.1454595823832588,Medium expressed
TCGA-F2-A44G-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078244669840613,0.0,0.0,0.04364814765422879,0.0,0.0,0.0,0.0,0.0,0.0,0.05388377683826578,0.0,0.0,0.0,0.006589233112573894,0.0,0.0,0.0,0.12078177727784027,0.0019129148171633907,0.0,0.0,0.0,0.1616036736555387,0.21307337264408385,0.12868841233213346,0.0,0.023682652457075192,0.06042412141471021,0.013566381844015806,0.2162029664498007,0.38311485374975535,0.07370908424816275,0.03055953332689081,0.4891923556907568,0.1796953180008011,Medium expressed
TCGA-HZ-A49G-01A,0.0,0.0,0.0,0.0,0.0,0.09804609804609804,0.0,0.0,0.20741047402194163,0.0,0.0,0.0,0.0,0.0,0.0,0.011886892945334817,0.0,0.0,0.0,0.0,0.0,0.0,0.01972743925760412,0.0,0.0,0.0,0.0,0.001910272669625872,0.0,0.005571562865418861,0.0,0.23851620212425398,0.3465760549182025,0.5534395034484184,0.05712295367467781,0.0,0.10968995726256045,0.006773458940771162,0.20132273776624232,0.3741032148609618,0.1333956103911623,0.08591107557960766,0.4510203637893476,0.18842114464718984,Medium expressed
TCGA-2J-AABF-01A,0.0,0.0,0.0,0.0,0.0,0.07125307125307126,0.0,0.0,0.20099358310908716,0.0,0.0,0.002640492892006508,0.0,0.0,0.0,0.0,0.0,0.0,0.03912791179640222,0.0,0.0,0.0,0.02149888278277674,0.0,0.0,0.0,0.11670416197975253,0.012489431409849927,0.0,0.004050656129865563,0.0,0.28150179350232396,0.38411817450912034,0.1507329665701092,0.04144897248345524,0.05150976909413854,0.12308326509551426,0.049224361095431816,0.2663485864109143,0.4229906689699463,0.0962145166210169,0.09450745429467525,0.6856911411043937,0.1927827532714239,Medium expressed
TCGA-2L-AAQE-01A,0.002698906232737259,0.0,0.0,0.0005008142779361601,0.0,0.0,0.0006188976377952757,0.0,0.1922997309045746,0.0,0.05208475734791524,0.010095217773984477,0.0,0.001448778664007976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003046346062228664,0.0,0.0,0.0,0.0,0.005310716550412175,0.0,0.010325351757449768,0.0,0.22114229449942716,0.29524121725075453,0.08443392447847355,0.0,0.021906453522794554,0.08299868759043849,0.03766276738618448,0.3594572355805557,0.4302954539990865,0.05461067732491407,0.037196798650583784,0.6806990495684729,0.14787718955666765,Medium expressed
TCGA-IB-7897-01A,0.0,0.0,0.0,0.0,0.003087264058775255,0.0,0.0,0.0,0.18112192092734422,0.0,0.0,0.0,0.0,0.0013669927716849451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02010320000536801,0.0,0.0,0.0,0.21048931383577052,0.00500422743606003,0.0,0.009729217459092193,0.0,0.34253434605076566,0.44020931334719665,0.30026693265183246,0.14977359804946008,0.08244523386619301,0.40495967425321655,0.32539852463164454,0.2664184343806068,0.7758148767596564,0.2087927789535253,0.19772549570839956,0.3365352331176541,0.35943586556555873,Medium expressed
TCGA-HZ-7923-01A,0.0,0.0,0.0,0.0,0.0007585980189097798,0.3153153153153153,0.0,0.0,0.1778099772303871,0.0,0.0,0.007001306910623316,0.011919340354314637,0.0,0.0,0.007650220306977195,0.0,0.0,0.0,0.0,0.0,0.0,0.021143252075071627,0.0,0.0,0.0012113899155352442,0.10334645669291337,0.0024571972098922003,0.0,0.0,0.0,0.23686517706037685,0.30805588098557196,0.23419528720454585,0.03692093347265761,0.030343398460627592,0.17241640399780145,0.1829807112131888,0.21352393778047304,0.49555428104361926,0.15090970625878536,0.1512778163353159,0.32942949836875285,0.3656879829832464,Medium expressed
TCGA-FB-A5VM-01A,0.0,0.0,0.0,0.0004607976407160795,0.0,0.0,0.0,0.0,0.176774994825088,0.0,0.0,0.0,0.0,0.0013319416749750749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343082114735658,0.001627562883111393,0.0,0.0,0.0,0.3292284672179907,0.2993143033853071,0.10408822989800744,0.0487634970393591,0.06039076376554175,0.056618694545087445,0.017322926601397514,0.4378700677623224,0.34040572980881173,0.07292744362439112,0.056124645295053024,0.766105152232877,0.2146616850361032,Medium expressed
TCGA-S4-A8RM-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761540053819085,0.0,0.0,0.0,0.0,0.002656094217347956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009515728225953087,0.0,0.0,0.008106108645106743,0.0,0.0,0.0,0.14471292911619657,0.2714499933275037,0.07812108354501032,0.04841518634622082,0.0600947306098283,0.03724102345511448,0.023006403643653778,0.31218778528734115,0.34895373636148214,0.026339736353030337,0.025218094125295406,0.3422961750137033,0.07339018631536053,Medium expressed
TCGA-IB-AAUP-01A,0.0,0.0,0.0,0.0,0.0,0.08201708201708201,0.0,0.0,0.17346305112813082,0.0,0.0,0.0,0.0,0.0026171485543369888,0.0,0.009950128310657046,0.0,0.0,0.0,0.0,0.0,0.0,0.008246606410746756,0.0,0.0,0.0,0.0672103487064117,0.011181568378778272,0.6605256028176646,0.013978585021743616,0.0,0.2653064425626514,0.36116305168920015,0.2085356431319753,0.0,0.07904085257548846,0.1803890116546456,0.04533156860073574,0.2543588886600516,0.4933975321022464,0.10722175401964144,0.10004216925685469,0.6608029922715496,0.27881721211056365,Medium expressed
TCGA-XD-AAUG-01A,0.0,0.0,0.0,0.0006645187029273989,0.0,0.0,0.0008220472440944882,0.0,0.17015110743117368,0.0,0.0,0.0,0.022859008898685605,0.003851726071784646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004046138051814723,0.0,0.0,0.0,0.0,0.014103783555273728,0.0,0.0,0.0,0.3885745833401661,0.5120515349257896,0.3401750437350932,0.07035876001393242,0.058170515097690945,0.22723474183670037,0.16676723047277967,0.22818580996064688,0.5494386614419309,0.1803431828830727,0.262841856501533,0.37975316894785066,0.49923609875875297,Medium expressed
TCGA-IB-AAUO-01A,0.0,0.0,0.0,0.0008694523905090238,0.0,0.07897507897507898,0.0,0.0,0.16704616021527632,0.0,0.0,0.008774971327981223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002650455274405996,0.0,0.0,0.0015154250315911487,0.0,0.0,0.15903549173665674,0.008980228212437807,0.0,0.1573669061568001,0.1924696757166773,0.11379393212726975,0.04597701149425287,0.19034931912374187,0.039767692290435114,0.021838565895244955,0.5267336576150443,0.3434176228368117,0.03941103958792582,0.028464248376922876,0.5123276470600133,0.10332867845737614,Medium expressed
TCGA-3A-A9IN-01A,0.48707208131441465,0.0,0.0,0.005484704549891652,0.0,0.0,0.6569952755905512,0.0,0.1620782446698406,0.0,0.0,0.0028405302323100314,0.0,0.0012228938185443667,0.0,0.018592940492906596,0.0,0.0,0.0,0.0,0.0,0.0,0.03340244647086848,0.0,0.0,0.004408509182810614,0.3766872890888639,0.01193986472204608,0.0,0.0,0.0,0.33330647773635363,0.4448427503457291,0.16162733307665075,0.22326715430163704,0.23993487270574304,0.43709688274686204,0.07411876909901319,0.31638290656985435,0.4676024026457952,0.33011413486121116,0.08343802437031636,0.423538451114163,0.1814249139224861,Medium expressed
TCGA-HZ-7920-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467605050714138,0.0,0.0,0.0,0.0,0.0011060568295114656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002321664620112594,0.0,0.0,0.0,0.028402699662542177,0.001350137391671951,0.0,0.0,0.0,0.4445604225977728,0.46817739851080986,0.25554214719281426,0.0808080808080808,0.15023682652457077,0.3812661947974739,0.3257099480312202,0.32127944508072825,0.8901740853564303,0.2966272118641136,0.3769096962934981,0.38262327394231876,0.5085003311760861,Medium expressed
TCGA-YB-A89D-01A,0.0,0.0,0.0,0.0,0.0,0.10179010179010178,0.0,0.0,0.14344856137445663,0.0,0.0,0.00377403782039314,0.0,0.004872102442671984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6508279337652988,0.0,0.0019524755109215112,0.04161979752530934,0.001981610653138871,0.0,0.005777917045619559,0.0,0.35825247540871014,0.4368131949179353,0.21146854303352292,0.11877394636015325,0.2695381882770871,0.14415472972215057,0.1405882009459486,0.30443792457529006,0.45506372368886494,0.13124742532256187,0.10829592275997786,0.4868486388744496,0.32033925652164646,Medium expressed
TCGA-HZ-7925-01A,0.0,0.0,0.0,0.0,0.0,0.06704106704106703,0.0,0.0,0.14179258952597806,0.0,0.0,0.0,0.0,0.003209122632103689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027418447694038242,0.007833967448742337,0.0,0.0,0.0,0.40959609895122956,0.5067767053000446,0.2896128830535235,0.11738070358760014,0.09680284191829486,0.10912348988771609,0.12040407186094947,0.2164928028847864,0.5558470906212329,0.1749803852818073,0.2019512066557144,0.4014989168842674,0.4061645286274872,Medium expressed
TCGA-3A-A9I9-01A,0.000988020644265219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14075760712067897,0.0,0.0,0.0,0.0,0.0,0.0,0.00806178279184622,0.0,0.0,0.0,0.0,0.0,0.0,0.013379766625735584,0.0,0.0,0.0012731470484840998,0.027277840269966252,0.0,0.0,0.0,0.0,0.13704173478600726,0.19210889236387024,0.1487096532459579,0.0,0.015985790408525755,0.09999831742363909,0.06890242715612044,0.18150386595456552,0.29702691471569037,0.06495380517671329,0.0408338970543017,0.3481981950093749,0.1331393101012838,Medium expressed
TCGA-US-A77J-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401366176774995,0.0,0.0,0.0036806870615848294,0.0,0.0,0.0,0.01203215029293565,0.0,0.0,0.0,0.0,0.0,0.0,0.009991209882507667,0.0,0.0,0.0,0.040635545556805396,0.025142675967026,1.0,0.02256139036860971,0.0,0.26728805289554436,0.3577093189871481,0.15009212148148912,0.0,0.04780935464772055,0.13265992888310582,0.027444187087607295,0.28345317917603546,0.5815357563560559,0.16616240986663564,0.08861693622778427,0.5416278996858863,0.3352397884474126,Medium expressed
TCGA-HZ-A8P1-01A,0.0,0.0,0.0,0.0,0.0,0.19609219609219608,0.0,0.0,0.13827364934796108,0.0,0.0,0.003627343770837223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021372328458942,0.003820545339251744,0.0,0.0,0.0,0.2036830668806559,0.2653824468399873,0.05739698027592515,0.0,0.023682652457075192,0.024369314294047047,0.013546917881542324,0.16023777032225045,0.3381390828322098,0.053649005820736416,0.016055066021242764,0.4275242866706984,0.06483527523276916,Medium expressed
TCGA-2J-AABH-01A,0.0,0.0,0.0,0.0,0.0,0.12483912483912483,0.0,0.0,0.13206375491616643,0.0,0.0,0.002307097324833969,0.0,0.0019901233798604186,0.0,0.007577591633176778,0.0,0.0,0.0,0.0,0.0,0.0,0.0020935241661130905,0.0,0.0,0.0,0.0,0.0012153878672585077,0.0,0.0,0.0,0.19309625782704,0.27128044771148996,0.09704151797596314,0.03622431208638105,0.015097690941385437,0.06553915355191871,0.06035774763026257,0.1727575293010601,0.24164860790098186,0.05033258543212128,0.06489672924701521,0.37818386471065335,0.10260109133719031,Medium expressed
TCGA-HZ-7922-01A,0.0,0.0,0.0,0.0,0.0011195067733607961,0.09324909324909324,0.0,0.0,0.1316497619540468,0.0,0.0,0.003453978075907503,0.0,0.0,0.0,0.011305863554931486,0.0,0.0,0.051231037055458846,0.09719767735420348,0.8170212765957446,0.0,0.0,0.2980561555075594,0.0,0.0017909568555168121,0.0,0.0018177975058127247,0.0,0.0,0.0,0.4414228332940006,0.5306777781229235,0.19588928884283532,0.0,0.044997039668442866,0.08926348024094494,0.06444517974969345,0.3325543435155789,0.5745675340598052,0.15588689186511992,0.11684837516582182,0.717524731648217,0.26471950494502655,Medium expressed
TCGA-US-A77G-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12440488511695302,0.0,0.0,0.0,0.016736060086537677,0.0,0.0,0.0,0.0,0.0,0.048412501036226484,0.0,0.0,0.0,0.005918231777281237,0.0,0.0,0.0,0.03613610798650169,0.001717395899387022,0.0,0.0,0.0,0.1711407378254429,0.26721794733187787,0.11041140704257743,0.0,0.0,0.04550808197512031,0.012184440508398701,0.3147042705505619,0.3653560181194386,0.027823615334542973,0.01083662048547357,0.3265131258254838,0.0672602757002863,Medium expressed
TCGA-2J-AAB9-01A,0.0,0.0,0.0,0.0,0.036697753860229464,0.0,0.0,0.0,0.12316290623059407,0.0,1.0,0.0,0.8603151277655319,0.0,0.025668718724124278,0.1270275504769283,0.0,0.0,0.0,0.0,0.0,0.0,0.02341123658836081,0.0,0.02000121219467847,0.0,0.07156917885264341,0.0034004438807863032,0.0,0.0,0.0,0.2188899892553846,0.375033861400537,0.164369013072723,0.10170672239637756,0.08407341622261694,0.1355876117511133,0.060299355742842134,0.26721679014634453,0.3015052596512798,0.11891452385369858,0.06431250933434071,0.42113001029516167,0.21771598530213132,Medium expressed
TCGA-IB-7886-01A,0.0,0.0,0.0,0.0,0.0,0.1721071721071721,0.0005858267716535433,0.0,0.12150693438211552,0.0,0.0,0.006374523244338944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025981171702531686,0.0,0.0,0.0,0.0,0.0016777636863242445,0.0,0.0,0.0,0.29178748714555663,0.5266524146540862,0.160797852135332,0.0,0.06216696269982239,0.05242627511245219,0.023784962142592993,0.20094183785675096,0.5386686539894704,0.08920137043594203,0.04511231957268486,0.5769075377169013,0.2032077328637577,Medium expressed
TCGA-F2-A7TX-01A,0.0,0.0,0.0,0.000896130148655744,0.005866491346235629,0.0,0.015505511811023623,0.0,0.11467605050714139,0.0,0.0932330827067669,0.006027791854479503,0.0,0.0,0.04788134067753898,0.4243935505737665,0.0,0.0,0.0,0.0,0.0,0.0,0.008186216290570418,0.0,0.4664525122734711,0.07647908333412509,0.06664791901012372,0.0,0.16391221891086427,0.0,0.0,0.15525695934276512,0.2309308470807872,0.07284703182777805,0.0,0.0,0.08242661162772437,0.02810596181170563,0.16077958167594,0.38630876539860365,0.06411104053131908,0.042643660994315935,0.9012172663412937,0.13214252009562574,Medium expressed
TCGA-IB-7893-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11446905402608157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845746023731381,0.0,0.0,0.0,0.0,0.0,0.0015581799697865105,0.0,0.0,0.0,0.0,0.0,0.47335081086078373,0.4695840891591284,0.2652297610526397,0.04737025426680599,0.05861456483126111,0.14222817978889274,0.1289682153492808,0.29074739612317657,0.5686536460390345,0.14893093889641856,0.10366608976780553,0.38502716385488067,0.3342573501303177,Medium expressed
TCGA-HZ-A9TJ-06A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11281308217760298,0.0,0.0,0.0,0.0,0.0,0.0,0.01939185590471118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0655230596175478,0.0,0.0,0.0,0.0,0.2091140766344661,0.29807733188996854,0.0673920964161772,0.0,0.019242155121373592,0.12923869028256066,0.09948031220195808,0.2672696657121865,0.41541113885273323,0.05317436108691482,0.027506654835847383,0.6043204283110879,0.22892378427063634,Medium expressed
TCGA-FB-AAQ6-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11219209273442352,0.0,0.0,0.005894433627610488,0.0,0.0025392572283150544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012396956246036778,0.0,0.0,0.0,0.24145106731985183,0.2610429814622607,0.05914379995297024,0.0,0.0,0.043505816105620924,0.010997138797516398,0.2285889045520966,0.3030507007716903,0.06346461960811443,0.01823820358965799,0.45074629809043965,0.09411489439984065,Medium expressed
